NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,FLUX_APER,FLUXERR_APER,FLAGS,NITER_MODEL
16350,5679.4434,4281.9512,220.1130673,+40.0226806,1.566073,1.194673,0,10
16351,174.2717,4291.0103,220.6122959,+40.0236132,1.412826,1.135414,0,31
16352,3489.1814,4296.1748,220.3116841,+40.0240457,0.8814009,0.9002293,0,9
16353,8204.6562,4270.7554,219.8840906,+40.0210473,3.011155,1.652002,0,63
16354,5916.0015,4295.9634,220.0916111,+40.0235926,0.9690843,0.9430793,0,10
16355,8169.2827,4269.5557,219.8872988,+40.0209791,3.678961,1.825024,1,40
16356,791.4335,4296.8442,220.5563299,+40.0240909,1.085485,0.9971364,2,9
16357,7175.5332,4292.0698,219.9773975,+40.0229307,1.185488,1.041336,2,16
16358,516.0004,4279.2466,220.5813048,+40.0228398,2.881048,1.616134,0,38
16359,4855.0083,4286.0044,220.1878275,+40.0231439,1.769639,1.269076,3,45
16360,4071.6562,4299.3306,220.2588619,+40.0241976,0.5275455,0.7011591,0,5
16361,1933.0742,4280.1802,220.4527996,+40.0229970,2.578754,1.529559,0,48
16362,6485.4736,4298.0386,220.0399696,+40.0235735,1.258317,1.072358,0,11
16363,4484.1177,4277.3057,220.2214628,+40.0226060,2.37965,1.46978,3,48
16364,7743.5205,4293.9023,219.9258923,+40.0228446,1.175857,1.037178,3,9
16365,5139.2148,4282.6538,220.1620558,+40.0228540,2.19635,1.412463,0,62
16366,8386.5889,4299.3853,219.8675776,+40.0229564,0.7819535,0.848987,0,10
16367,661.4847,4301.5020,220.5681149,+40.0244013,0.9141107,0.9164866,0,12
16368,8150.3208,4272.2324,219.8890167,+40.0211731,3.389302,1.752075,0,56
16369,5013.1328,4284.2622,220.1734888,+40.0229918,2.129949,1.391132,0,23
16370,3042.7324,4299.7578,220.3521700,+40.0243298,0.8505182,0.8846321,0,40
16371,1849.3674,4299.9287,220.4603910,+40.0243669,0.6716252,0.7883003,0,9
16372,7186.4702,4212.3613,219.9764428,+40.0173916,53.52797,6.945482,0,98
16373,1903.7325,4284.3530,220.4554605,+40.0232863,2.701714,1.565349,0,46
16374,2771.4075,4298.9033,220.3767753,+40.0242851,0.8411475,0.8798239,0,10
16375,1000.9028,4292.2173,220.5373336,+40.0237881,1.113484,1.009677,0,9
16376,130.9875,4301.2925,220.6162230,+40.0243211,0.6881874,0.7976925,0,9
16377,3828.2397,4245.7671,220.2809444,+40.0205089,15.38806,3.725518,0,38
16378,1861.9481,4254.1704,220.4592489,+40.0211895,3.090843,1.673589,2,26
16379,5440.7124,4255.7275,220.1347237,+40.0209171,9.531701,2.933178,0,95
16380,8338.1719,4299.4502,219.8719678,+40.0229821,0.3299607,0.5600178,0,10
16381,1041.5054,4304.5146,220.5336529,+40.0246453,0.2621877,0.5026311,0,9
16382,1839.6675,4280.1377,220.4612701,+40.0229923,2.837995,1.604097,0,79
16383,6487.2246,4289.1406,220.0398144,+40.0229551,2.029302,1.358142,0,20
16384,2752.4807,4282.7607,220.3784926,+40.0231649,2.800138,1.593418,0,65
16385,369.3400,4291.4409,220.5946064,+40.0236689,2.008823,1.351333,0,65
16386,3744.4229,4301.7080,220.2885367,+40.0244034,0.9451797,0.9315737,0,14
16387,6914.1650,4285.6987,220.0011010,+40.0225787,1.805835,1.281881,0,8
16388,2964.5205,4292.0000,220.3592633,+40.0237958,2.357844,1.463036,0,66
16389,919.4879,4307.5098,220.5447185,+40.0248433,0.7974488,0.8572322,0,10
16390,4536.4150,4295.0791,220.2167165,+40.0238315,1.751378,1.262607,0,11
16391,7768.4648,4302.2021,219.9236261,+40.0234111,0.9517772,0.9347807,0,12
16392,4853.6484,4289.1445,220.1879500,+40.0233622,1.843783,1.295157,3,29
16393,799.5068,4307.4971,220.5555991,+40.0248315,0.5884153,0.7392813,0,9
16394,3488.2671,4305.0439,220.3117659,+40.0246617,0.9848841,0.9505915,0,12
16395,6045.0952,4294.0361,220.0799053,+40.0234238,2.070002,1.371574,0,30
16396,402.9986,4291.4980,220.5915541,+40.0236771,1.879079,1.307353,0,13
16397,217.9977,4288.6138,220.6083303,+40.0234528,2.351198,1.460983,3,49
16398,4933.9824,4290.7573,220.1806647,+40.0234586,2.056689,1.367198,0,56
16399,4024.1194,4296.1206,220.2631734,+40.0239810,1.378156,1.121602,0,9
16400,3412.9033,4303.3467,220.3186005,+40.0245508,1.13705,1.020172,0,9
16401,4894.8267,4277.2773,220.1842189,+40.0225302,4.424289,2.000549,0,51
16402,5421.7261,4306.9302,220.1364299,+40.0244772,1.036686,0.9748511,0,18
16403,4519.8340,4271.3589,220.2182253,+40.0221871,9.203825,2.882379,0,26
16404,7763.3457,4301.6738,219.9240906,+40.0233764,0.9586318,0.9380779,0,12
16405,8087.9971,4279.4097,219.8946639,+40.0216978,11.24222,3.185026,0,45
16406,1255.4856,4299.5039,220.5142475,+40.0243125,1.286822,1.084312,2,12
16407,6265.8086,4293.3545,220.0598910,+40.0233140,2.428673,1.484706,0,10
16408,3073.2954,4305.4243,220.3493979,+40.0247214,0.7748061,0.8451764,0,9
16409,3809.1167,4280.4658,220.2826732,+40.0229208,9.371051,2.908399,0,39
16410,7736.9824,4286.2544,219.9264891,+40.0223161,4.599353,2.039584,2,63
16411,7655.7637,4273.0088,219.9338605,+40.0214282,3.308773,1.73125,2,55
16412,2386.4109,4296.6094,220.4116890,+40.0241375,1.508347,1.172677,0,102
16413,2295.8796,4279.7852,220.4198990,+40.0229704,3.257966,1.717982,0,51
16414,2892.7734,4271.0034,220.3657711,+40.0223417,4.770144,2.076959,0,67
16415,8432.6709,4289.6826,219.8634046,+40.0222622,1.591024,1.204061,0,10
16416,7601.6768,4310.6831,219.9387460,+40.0240653,0.8262682,0.8722253,0,13
16417,2921.7168,4297.3096,220.3631445,+40.0241670,1.632738,1.219567,3,12
16418,3812.7100,4297.2749,220.2823448,+40.0240877,2.053112,1.366043,0,41
16419,5078.5249,4313.8467,220.1675509,+40.0250328,0.9862677,0.9512513,0,10
16420,3283.3987,4306.4297,220.3303444,+40.0247758,0.9998751,0.9576645,0,8
16421,6918.9785,4313.7773,220.0006522,+40.0245269,0.3872588,0.6043438,0,10
16422,5950.2632,4306.6782,220.0885004,+40.0243275,1.224967,1.058284,0,7
16423,2898.3179,4298.0518,220.3652664,+40.0242198,2.626459,1.543547,0,47
16424,3547.5415,4272.9683,220.3063947,+40.0224285,5.044759,2.135693,0,44
16425,4518.4380,4297.5010,220.2183462,+40.0240027,3.980505,1.897996,3,41
16426,926.8929,4292.0474,220.5440452,+40.0237701,2.903969,1.622512,1,43
16427,3766.5752,4298.0513,220.2865284,+40.0241470,1.749303,1.261866,3,55
16428,4251.0112,4245.2095,220.2426077,+40.0204137,21.39477,4.392137,0,58
16429,751.9334,4305.0469,220.5599130,+40.0246567,1.336148,1.104575,0,65
16430,4892.4902,4313.4629,220.1844216,+40.0250435,0.9883085,0.9522391,0,13
16431,3400.3779,4245.4526,220.3197430,+40.0205315,14.27628,3.588574,2,102
16432,6148.6489,4291.3486,220.0705159,+40.0232083,3.894082,1.877378,3,72
16433,2705.1292,4314.2100,220.3827850,+40.0253508,1.004295,0.9597458,0,9
16434,1186.9698,4320.7563,220.5204627,+40.0257838,0.6489745,0.77526,0,9
16435,5186.8413,4301.7378,220.1577316,+40.0241691,1.916612,1.320234,3,49
16436,6997.3228,4277.0830,219.9935642,+40.0219521,4.493594,2.016104,0,124
16437,2532.1592,4285.7681,220.3984721,+40.0233814,5.447956,2.219109,0,56
16438,708.3354,4287.2891,220.5638643,+40.0234191,3.951763,1.891178,0,30
16439,2916.5330,4292.5771,220.3636150,+40.0238386,2.088314,1.377572,2,32
16440,100.3943,4294.9434,220.6189962,+40.0238758,3.093364,1.67426,0,69
16441,4050.4866,4316.6885,220.2607787,+40.0254059,1.103014,1.005053,0,14
16442,4365.7827,4316.1460,220.2321857,+40.0253222,0.9338158,0.9260761,0,9
16443,6031.6343,4309.1201,220.0811205,+40.0244750,1.832677,1.291273,0,57
16444,6195.2295,4311.7554,220.0662843,+40.0246121,1.176818,1.037575,0,12
16445,952.9929,4300.2207,220.5416792,+40.0243399,3.457504,1.769522,3,44
16446,4402.8706,4300.7646,220.2288256,+40.0242482,2.2151,1.41843,2,47
16447,8071.7856,4312.8643,219.8961157,+40.0240277,0.9410675,0.9295921,0,12
16448,1462.2325,4312.1914,220.4954993,+40.0252050,1.213133,1.053215,0,12
16449,4386.3896,4310.7764,220.2303181,+40.0249461,1.939131,1.327899,2,33
16450,3154.7224,4301.8066,220.3420139,+40.0244646,2.540698,1.518299,0,50
16451,7570.3535,4307.4897,219.9415879,+40.0238556,1.97314,1.339382,0,55
16452,4952.2051,4296.6992,220.1790107,+40.0238676,3.149904,1.689394,0,45
16453,5199.1680,4322.8521,220.1566079,+40.0256327,0.8950534,0.9070349,0,10
16454,6159.7939,4297.3193,220.0695030,+40.0236198,3.018575,1.654011,2,80
16455,5788.2295,4323.0435,220.1031886,+40.0255066,0.792332,0.8545051,0,13
16456,6144.6270,4308.6250,220.0708742,+40.0244091,2.607773,1.538076,3,45
16457,5004.5615,4319.3540,220.1742568,+40.0254304,0.9684797,0.9428037,0,14
16458,2669.4834,4313.5435,220.3860176,+40.0253059,1.409519,1.13412,0,127
16459,5315.7285,4324.0283,220.1460372,+40.0256887,0.7648455,0.8398807,0,9
16460,3311.7402,4300.5562,220.3277748,+40.0243657,2.907821,1.623581,0,53
16461,829.1130,4317.9888,220.5529155,+40.0255628,1.138763,1.0209,0,100
16462,6600.3472,4274.2319,220.0295625,+40.0218847,17.27318,3.94687,0,43
16463,1995.6158,4289.2671,220.4471282,+40.0236288,2.247135,1.428564,0,115
16464,5502.4766,4314.2344,220.1291049,+40.0249656,1.273755,1.078827,0,11
16465,8415.0352,4300.4414,219.8649975,+40.0230171,1.561604,1.19299,0,9
16466,7060.2075,4294.8853,219.9878538,+40.0231667,5.207,2.169633,0,51
16467,7424.4858,4299.1377,219.9548193,+40.0233308,4.440843,2.004287,0,62
16468,4738.1206,4299.7759,220.1984239,+40.0241222,2.378269,1.469329,0,117
16469,3491.4863,4313.9731,220.3114728,+40.0252815,1.356968,1.113033,0,9
16470,7764.7783,4322.9146,219.9239496,+40.0248509,1.279693,1.081296,0,23
16471,2667.5166,4325.2432,220.3861954,+40.0261184,0.9240126,0.9212908,0,36
16472,2938.7959,4312.2749,220.3615946,+40.0252053,1.571892,1.196841,2,63
16473,1345.9714,4294.2202,220.5060413,+40.0239510,4.94824,2.115236,0,43
16474,2939.8425,4315.8892,220.3614994,+40.0254562,1.384763,1.124226,3,27
16475,6002.6343,4296.9463,220.0837547,+40.0236375,3.602457,1.806049,0,88
16476,4507.3906,4299.5000,220.2193475,+40.0241434,7.847781,2.662026,3,55
16477,2916.3962,4326.8667,220.3636249,+40.0262198,0.9818534,0.9491543,0,13
16478,5110.1274,4324.5249,220.1646821,+40.0257678,1.304557,1.091628,2,57
16479,8055.8745,4325.1533,219.8975517,+40.0248877,0.9841616,0.9502535,0,9
16480,2734.6130,4320.2495,220.3801109,+40.0257690,0.7573047,0.8358415,0,12
16481,695.3480,4330.2993,220.5650478,+40.0264046,0.6902573,0.7989022,0,9
16482,4040.3311,4320.7451,220.2616989,+40.0256889,0.8324144,0.8753794,0,9
16483,1743.8690,4315.5991,220.4699588,+40.0254525,1.54454,1.186509,0,9
16484,6588.2969,4316.0420,220.0306382,+40.0247918,1.74354,1.259804,0,13
16485,1338.0549,4316.8833,220.5067609,+40.0255243,1.811693,1.283951,0,53
16486,3991.5962,4316.2666,220.2661193,+40.0253844,1.995808,1.346984,0,53
16487,8386.4922,4318.9536,219.8675751,+40.0243153,1.362978,1.115467,0,8
16488,4215.3335,4295.4717,220.2458334,+40.0239093,13.12957,3.441629,3,33
16489,3255.2153,4262.0522,220.3329048,+40.0216963,7.759953,2.647129,2,125
16490,688.6473,4326.6694,220.5656550,+40.0261519,1.192354,1.044286,2,56
16491,3562.3413,4309.3403,220.3050478,+40.0249528,2.976163,1.642441,0,55
16492,3021.9973,4329.9800,220.3540479,+40.0264299,0.7095901,0.809683,0,9
16493,2848.1611,4306.7612,220.3698143,+40.0248271,2.572176,1.527632,0,117
16494,2621.1538,4292.0972,220.3904014,+40.0238182,11.61077,3.236745,0,83
16495,4962.5771,4329.6582,220.1780615,+40.0261544,0.9985459,0.9570478,0,23
16496,3134.1792,4331.1602,220.3438742,+40.0265044,0.7055863,0.8074835,0,14
16497,7907.1719,4328.4653,219.9110344,+40.0251790,0.9360234,0.9271492,0,27
16498,836.3828,4328.4932,220.5522575,+40.0262930,0.8636793,0.8912944,0,10
16499,1707.0170,4331.5210,220.4733014,+40.0265571,1.07855,0.99399,0,9
16500,7826.9038,4314.0186,219.9183207,+40.0242083,2.427094,1.48421,0,50
16501,942.6016,4293.7588,220.5426208,+40.0238903,5.092895,2.14582,3,28
16502,4981.5225,4334.4863,220.1763422,+40.0264859,0.5339524,0.7052986,0,9
16503,6951.3389,4334.6753,219.9977084,+40.0259672,0.7764642,0.846104,0,8
16504,5890.2549,4305.6909,220.0939425,+40.0242750,3.911282,1.881503,0,67
16505,3520.4910,4304.3809,220.3088437,+40.0246125,6.325253,2.390553,0,26
16506,213.4553,4296.9453,220.6087437,+40.0240307,3.676958,1.824538,2,51
16507,1982.3936,4313.1963,220.4483276,+40.0252904,2.597186,1.534951,0,67
16508,2.0026,4300.7744,220.6279199,+40.0242662,1.538015,1.181881,24,9
16509,8310.0537,4328.0947,219.8745012,+40.0249835,0.9853916,0.9508539,0,15
16510,5218.4858,4326.7139,220.1548549,+40.0258967,0.9809724,0.9487712,0,10
16511,3878.9014,4289.6826,220.2763434,+40.0235525,32.13594,5.382167,0,60
16512,7999.1724,4326.5239,219.9026928,+40.0250065,1.513855,1.174812,0,43
16513,3370.9639,4261.7642,220.3224085,+40.0216668,45.61264,6.411619,2,35
16514,8450.1582,4331.8794,219.8617944,+40.0251846,0.4318049,0.632422,24,9
16515,2399.8342,4335.1211,220.4104707,+40.0268117,1.009672,0.9622574,0,9
16516,7798.8359,4312.9297,219.9208665,+40.0241439,3.330507,1.736896,0,74
16517,3057.3535,4325.6245,220.3508419,+40.0261252,1.545193,1.18677,3,42
16518,6580.8774,4330.8154,220.0313049,+40.0258201,1.20532,1.049872,0,10
16519,1383.2466,4334.0122,220.5026638,+40.0267163,1.046895,0.97954,2,8
16520,6132.2603,4313.2803,220.0719940,+40.0247359,2.153899,1.398865,2,34
16521,5408.9526,4321.6460,220.1375838,+40.0255021,2.348928,1.460311,0,68
16522,1132.6726,4340.3184,220.5253886,+40.0271385,0.7599013,0.8372597,0,10
16523,3772.9031,4308.0352,220.2859530,+40.0248396,3.669193,1.822616,2,45
16524,8440.6943,4340.6533,219.8626475,+40.0257981,-0.1904501,0.1279958,0,5
16525,1442.4032,4328.4609,220.4972986,+40.0263339,1.424007,1.139838,0,16
16526,2982.4207,4316.3506,220.3576381,+40.0254858,4.240613,1.958755,0,66
16527,4132.5679,4323.8374,220.2533337,+40.0258910,2.785715,1.589343,0,67
16528,6294.2534,4328.8853,220.0572979,+40.0257730,1.259254,1.072771,0,11
16529,3273.8289,4338.9951,220.3312088,+40.0270381,0.6004516,0.7465121,0,9
16530,1.7133,4329.0605,220.6279517,+40.0262304,0.8146508,0.862915,24,9
16531,1065.6239,4334.8926,220.5314687,+40.0267568,1.311235,1.094353,0,19
16532,7962.4248,4328.7373,219.9060239,+40.0251753,1.383954,1.123898,0,40
16533,3062.7178,4330.0195,220.3503551,+40.0264301,2.084796,1.376422,2,62
16534,3284.6885,4330.0708,220.3302249,+40.0264175,1.758313,1.265105,0,15
16535,371.9973,4317.7935,220.5943698,+40.0254993,2.352862,1.461493,0,62
16536,5120.4263,4318.5298,220.1637498,+40.0253493,2.738763,1.575977,2,59
16537,1154.7365,4301.4961,220.5233841,+40.0244441,4.826595,2.08918,0,74
16538,6340.3530,4343.3301,220.0531118,+40.0267625,0.4663666,0.6606749,0,9
16539,4202.0767,4304.2646,220.2470339,+40.0245219,5.325329,2.19408,2,76
16540,2241.2358,4300.6230,220.4248542,+40.0244179,5.952081,2.31918,3,47
16541,5400.9624,4342.0591,220.1383023,+40.0269215,0.9872184,0.9517058,0,8
16542,4858.6099,4324.8350,220.1874912,+40.0258398,2.550631,1.521255,0,37
16543,8159.3638,4329.9854,219.8881647,+40.0251797,1.802811,1.280821,3,47
16544,6308.2295,4343.8042,220.0560248,+40.0268049,0.9066909,0.9127824,0,12
16545,2247.7058,4309.3760,220.4242673,+40.0250257,7.098683,2.532098,3,117
16546,7612.0273,4346.4780,219.9377893,+40.0265470,0.8086768,0.8630733,0,13
16547,8379.2656,4347.4126,219.8682140,+40.0262947,0.620232,0.7583483,0,6
16548,2198.3738,4337.7456,220.4287409,+40.0269961,1.442427,1.147105,0,49
16549,6971.9546,4340.0815,219.9958365,+40.0263356,1.316204,1.096408,0,12
16550,5188.2725,4337.8003,220.1575917,+40.0266731,1.339768,1.106024,0,8
16551,3323.3281,4342.3252,220.3267194,+40.0272653,0.7829511,0.8495505,2,10
16552,7067.0942,4337.4341,219.9872101,+40.0261190,1.401807,1.131031,0,12
16553,8401.9238,4324.7441,219.8661724,+40.0247105,1.876246,1.306399,0,9
16554,275.4896,4347.0142,220.6031268,+40.0275161,1.151152,1.026352,3,33
16555,768.9290,4347.1562,220.5583771,+40.0275826,0.7643765,0.8396192,0,10
16556,1382.8693,4344.5391,220.5026988,+40.0274473,0.9911654,0.9535764,0,8
16557,3856.2085,4317.9136,220.2783969,+40.0255157,10.19506,3.033324,0,75
16558,6151.9175,4327.4648,220.0702061,+40.0257154,2.509443,1.509026,0,154
16559,5208.8276,4282.9873,220.1557431,+40.0228622,82.92017,8.644027,0,59
16560,1620.2340,4350.4053,220.4811726,+40.0278655,0.7862232,0.851264,0,13
16561,5717.4175,4345.0562,220.1096030,+40.0270533,1.193484,1.044774,0,13
16562,1603.5400,4345.7183,220.4826863,+40.0275394,1.08506,0.9969608,2,9
16563,3348.8367,4324.9028,220.3244080,+40.0260533,4.066871,1.918384,0,24
16564,7397.4897,4351.4722,219.9572419,+40.0269750,0.8715967,0.8953474,0,12
16565,3727.9724,4322.1328,220.2900256,+40.0258236,4.402076,1.995539,0,92
16566,3004.5952,4280.9868,220.3556300,+40.0230286,39.98183,6.002995,0,104
16567,7808.5928,4328.4272,219.9199737,+40.0252162,3.221568,1.70841,0,69
16568,180.5857,4312.3638,220.6117272,+40.0250969,6.901937,2.49686,0,188
16569,2188.3699,4337.2231,220.4296482,+40.0269599,2.069527,1.371418,0,81
16570,6404.4473,4310.4951,220.0473123,+40.0244632,6.781059,2.474959,0,37
16571,2345.6133,4301.7949,220.4153886,+40.0244982,4075.407,60.59335,0,50
16572,6147.3486,4350.1191,220.0706121,+40.0272898,1.063648,0.9872178,0,28
16573,8367.5381,4325.8784,219.8692898,+40.0248045,3.315624,1.733041,0,49
16574,2378.1489,4344.0381,220.4124372,+40.0274313,1.426958,1.141007,2,50
16575,5589.2402,4336.3955,220.1212297,+40.0264836,2.131421,1.391602,0,66
16576,5334.5029,4332.0381,220.1443322,+40.0262407,2.334565,1.455868,0,34
16577,1545.1587,4343.8467,220.4879808,+40.0274071,1.313526,1.095322,0,34
16578,6385.8735,4328.7485,220.0489895,+40.0257364,2.012834,1.352672,0,65
16579,2111.9995,4332.5986,220.4365742,+40.0266387,2.962033,1.63852,0,69
16580,629.0661,4339.2471,220.5710601,+40.0270190,1.973642,1.339557,3,30
16581,5173.7690,4309.5732,220.1589149,+40.0247160,7.265489,2.561608,2,164
16582,1426.1608,4352.4404,220.4987732,+40.0279983,1.00141,0.9584123,0,11
16583,916.1108,4347.6904,220.5450293,+40.0276333,1.141158,1.022005,0,10
16584,8340.7920,4330.3008,219.8717126,+40.0251233,5.592929,2.248325,0,97
16585,864.7207,4354.7148,220.5496907,+40.0281165,0.7804866,0.8482673,0,15
16586,7145.1362,4321.5659,219.9801402,+40.0249897,6.231738,2.372873,2,120
16587,6711.9980,4351.0142,220.0194059,+40.0271810,0.9526346,0.9351493,0,12
16588,339.6696,4345.5605,220.5973061,+40.0274235,1.601076,1.207785,0,12
16589,7150.6294,4335.5991,219.9796356,+40.0259622,2.139822,1.39431,2,42
16590,2827.7522,4358.4038,220.3716619,+40.0284144,0.925051,0.9218029,0,58
16591,3403.6379,4338.5034,220.3194366,+40.0269930,2.962873,1.638779,0,51
16592,275.1836,4350.8320,220.6031552,+40.0277812,1.290718,1.085887,2,10
16593,1932.0438,4352.1587,220.4528945,+40.0279955,1.047942,0.9800381,0,13
16594,4834.5596,4269.9639,220.1896858,+40.0220339,17.34051,3.95455,2,106
16595,5529.8906,4342.4731,220.1266100,+40.0269200,1.945833,1.330198,1,54
16596,2642.2725,4338.9624,220.3884841,+40.0270721,2.584579,1.531268,1,17
16597,8301.8428,4281.0435,219.8752725,+40.0217198,9.539841,2.934424,0,38
16598,3140.0593,4358.9072,220.3433384,+40.0284309,1.05308,0.9823971,0,9
16599,6178.0825,4339.2852,220.0678290,+40.0265288,2.942737,1.633258,0,40
16600,7758.7988,4339.1870,219.9244834,+40.0259832,2.522547,1.512888,0,66
16601,3443.4204,4319.7437,220.3158311,+40.0256867,10.50556,3.079095,0,165
16602,8049.6787,4349.8115,219.8981002,+40.0266026,1.75973,1.265576,0,60
16603,3803.8760,4337.8867,220.2831397,+40.0269090,2.132942,1.392113,0,48
16604,7719.1855,4354.9946,219.9280675,+40.0270966,1.801423,1.28031,0,52
16605,13.6668,4362.6577,220.6268743,+40.0285654,0.231787,0.4745349,0,9
16606,744.8160,4352.6177,220.5605646,+40.0279595,1.280432,1.081612,0,26
16607,7217.2417,4362.4126,219.9735825,+40.0278005,0.902966,0.9109514,0,10
16608,3560.9915,4348.2012,220.3051652,+40.0276516,1.249818,1.068751,0,34
16609,3745.1553,4327.5093,220.2884665,+40.0261951,4.2631,1.963917,0,29
16610,7815.0200,4348.5718,219.9193803,+40.0266125,2.005389,1.350188,0,40
16611,677.6633,4363.3032,220.5666561,+40.0286947,0.725252,0.8183957,0,9
16612,5783.2939,4365.6514,220.1036219,+40.0284667,0.6301484,0.764254,0,7
16613,3324.4736,4360.9800,220.3266135,+40.0285607,0.943961,0.9310021,0,41
16614,837.8517,4355.7163,220.5521275,+40.0281836,1.255618,1.071239,0,22
16615,8165.4043,4353.9189,219.8876036,+40.0268391,1.452998,1.151227,0,13
16616,358.0997,4355.9243,220.5956364,+40.0281455,1.325878,1.100406,2,10
16617,2245.8809,4320.4609,220.4244327,+40.0257956,9.28716,2.895376,3,46
16618,3023.2219,4346.2041,220.3539356,+40.0275565,2.413319,1.480032,0,85
16619,7011.6880,4361.4004,219.9922237,+40.0278024,1.11252,1.009246,0,13
16620,541.8381,4341.3594,220.5789710,+40.0271561,3.038552,1.659463,0,45
16621,6307.4805,4366.5220,220.0560840,+40.0283827,0.5933796,0.7422774,0,9
16622,8100.9404,4361.7280,219.8934451,+40.0274086,0.8144047,0.8660625,0,9
16623,3576.6345,4351.9238,220.3037460,+40.0279086,1.442074,1.146955,0,13
16624,8387.4922,4365.0303,219.8674578,+40.0275144,0.6263118,0.7619511,0,8
16625,4972.6665,4367.3169,220.1771367,+40.0287675,0.5518346,0.7166225,0,9
16626,1045.7974,4329.3457,220.5332662,+40.0263700,5.815542,2.292501,0,20
16627,4238.8384,4318.9644,220.2436973,+40.0255373,21.08467,4.360228,0,52
16628,6906.6074,4364.7539,220.0017516,+40.0280710,1.026011,0.9698929,0,11
16629,716.7947,4361.9214,220.5631071,+40.0286028,1.18871,1.042698,0,10
16630,4743.7920,4359.8110,220.1978952,+40.0282902,1.290466,1.085763,2,30
16631,3723.0051,4351.1885,220.2904718,+40.0278420,1.590652,1.203874,2,40
16632,1104.3512,4371.2964,220.5279601,+40.0292877,0.4764306,0.6675263,0,35
16633,6769.8110,4364.0576,220.0141575,+40.0280680,1.067118,0.9887874,0,66
16634,1434.0922,4368.8516,220.4980550,+40.0291384,0.9875415,0.9518675,0,9
16635,4264.3252,4371.3037,220.2413758,+40.0291682,0.8089489,0.8632491,0,8
16636,8403.6523,4371.2764,219.8659888,+40.0279410,0.6331452,0.7659965,0,9
16637,2575.3052,4359.9976,220.3945565,+40.0285350,1.75058,1.262302,0,31
16638,5121.6035,4354.9976,220.1636330,+40.0278815,1.716203,1.249951,0,9
16639,5260.4497,4360.1992,220.1510398,+40.0282128,1.245114,1.066802,0,12
16640,1946.6951,4361.4370,220.4515659,+40.0286400,1.818475,1.286319,0,89
16641,161.7652,4351.1104,220.6134411,+40.0277850,2.526887,1.514205,0,90
16642,8107.4888,4373.5068,219.8928448,+40.0282238,0.8870867,0.9031067,0,12
16643,3872.6135,4356.2700,220.2769030,+40.0281774,1.190893,1.04366,2,44
16644,1342.5736,4344.0830,220.5063532,+40.0274134,4.152146,1.938302,3,57
16645,1662.9307,4366.5664,220.4773011,+40.0289894,0.9496768,0.9337635,2,13
16646,8440.5195,4374.2891,219.8626438,+40.0281339,1.040548,0.9766465,0,12
16647,6233.7690,4371.7627,220.0627668,+40.0287681,0.7426838,0.8279145,0,13
16648,7905.7065,4363.1548,219.9111488,+40.0275885,1.474836,1.159758,0,11
16649,2298.4558,4342.9312,220.4196645,+40.0273555,13.56306,3.497903,0,28
16650,1271.9952,4359.3330,220.5127551,+40.0284683,2.53408,1.516343,0,40
